date,campaign_id,campaign_name,campaign_type,channel,region,impressions,clicks,conversions,spend,revenue,day_of_week,month,quarter,year,ctr,conversion_rate,cpc,cpa,roas
24/07/2024,CMP_1039,Lead Generation - LinkedIn - South - Q4,Lead Generation,LinkedIn,South,36119,936,53,12502.9,139091,Wednesday,July,Q3,2024,2.59,5.66,13.36,235.9,11.12
25/07/2024,CMP_1039,Lead Generation - LinkedIn - South - Q4,Lead Generation,LinkedIn,South,31387,707,35,10864.91,129749.05,Thursday,July,Q3,2024,2.25,4.95,15.37,310.43,11.94
26/07/2024,CMP_1039,Lead Generation - LinkedIn - South - Q4,Lead Generation,LinkedIn,South,35990,929,52,12458.33,104970.37,Friday,July,Q3,2024,2.58,5.6,13.41,239.58,8.43
27/07/2024,CMP_1039,Lead Generation - LinkedIn - South - Q4,Lead Generation,LinkedIn,South,23899,683,42,13787.93,121709.25,Saturday,July,Q3,2024,2.86,6.15,20.19,328.28,8.83
28/07/2024,CMP_1039,Lead Generation - LinkedIn - South - Q4,Lead Generation,LinkedIn,South,19404,450,22,11194.79,36543.61,Sunday,July,Q3,2024,2.32,4.89,24.88,508.85,3.26
29/07/2024,CMP_1039,Lead Generation - LinkedIn - South - Q4,Lead Generation,LinkedIn,South,43604,1364,93,15093.76,217392.11,Monday,July,Q3,2024,3.13,6.82,11.07,162.3,14.4
30/07/2024,CMP_1039,Lead Generation - LinkedIn - South - Q4,Lead Generation,LinkedIn,South,32637,764,39,11297.53,84047.23,Tuesday,July,Q3,2024,2.34,5.1,14.79,289.68,7.44
31/07/2024,CMP_1039,Lead Generation - LinkedIn - South - Q4,Lead Generation,LinkedIn,South,34969,877,48,12104.99,186579.78,Wednesday,July,Q3,2024,2.51,5.47,13.8,252.19,15.41
01/08/2024,CMP_1039,Lead Generation - LinkedIn - South - Q4,Lead Generation,LinkedIn,South,37674,865,43,13041.21,85401.18,Thursday,August,Q3,2024,2.3,4.97,15.08,303.28,6.55
02/08/2024,CMP_1039,Lead Generation - LinkedIn - South - Q4,Lead Generation,LinkedIn,South,42079,1080,60,14566.08,178234.33,Friday,August,Q3,2024,2.57,5.56,13.49,242.77,12.24
03/08/2024,CMP_1039,Lead Generation - LinkedIn - South - Q4,Lead Generation,LinkedIn,South,19448,384,16,11220.18,8598.36,Saturday,August,Q3,2024,1.97,4.17,29.22,701.26,0.77
04/08/2024,CMP_1039,Lead Generation - LinkedIn - South - Q4,Lead Generation,LinkedIn,South,22977,536,27,13256.46,57304.09,Sunday,August,Q3,2024,2.33,5.04,24.73,490.98,4.32
05/08/2024,CMP_1039,Lead Generation - LinkedIn - South - Q4,Lead Generation,LinkedIn,South,35610,773,36,12326.86,119024.94,Monday,August,Q3,2024,2.17,4.66,15.95,342.41,9.66
06/08/2024,CMP_1039,Lead Generation - LinkedIn - South - Q4,Lead Generation,LinkedIn,South,41647,1058,59,14416.39,180871.26,Tuesday,August,Q3,2024,2.54,5.58,13.63,244.35,12.55
07/08/2024,CMP_1039,Lead Generation - LinkedIn - South - Q4,Lead Generation,LinkedIn,South,45872,1283,78,15878.87,121948.28,Wednesday,August,Q3,2024,2.8,6.08,12.38,203.58,7.68
08/08/2024,CMP_1039,Lead Generation - LinkedIn - South - Q4,Lead Generation,LinkedIn,South,44158,1189,70,15285.71,260815.84,Thursday,August,Q3,2024,2.69,5.89,12.86,218.37,17.06
09/08/2024,CMP_1039,Lead Generation - LinkedIn - South - Q4,Lead Generation,LinkedIn,South,29318,524,20,10148.68,32131.24,Friday,August,Q3,2024,1.79,3.82,19.37,507.43,3.17
10/08/2024,CMP_1039,Lead Generation - LinkedIn - South - Q4,Lead Generation,LinkedIn,South,30614,952,65,17662.26,114158.25,Saturday,August,Q3,2024,3.11,6.83,18.55,271.73,6.46
11/08/2024,CMP_1039,Lead Generation - LinkedIn - South - Q4,Lead Generation,LinkedIn,South,25460,659,37,14688.66,89175.56,Sunday,August,Q3,2024,2.59,5.61,22.29,396.99,6.07
12/08/2024,CMP_1039,Lead Generation - LinkedIn - South - Q4,Lead Generation,LinkedIn,South,37163,842,41,12864.15,128278.82,Monday,August,Q3,2024,2.27,4.87,15.28,313.76,9.97
13/08/2024,CMP_1039,Lead Generation - LinkedIn - South - Q4,Lead Generation,LinkedIn,South,41754,1063,59,14453.48,159200.73,Tuesday,August,Q3,2024,2.55,5.55,13.6,244.97,11.01
14/08/2024,CMP_1039,Lead Generation - LinkedIn - South - Q4,Lead Generation,LinkedIn,South,41848,1068,59,14485.93,113195.87,Wednesday,August,Q3,2024,2.55,5.52,13.56,245.52,7.81
15/08/2024,CMP_1039,Lead Generation - LinkedIn - South - Q4,Lead Generation,LinkedIn,South,37702,867,43,13050.81,74474.76,Thursday,August,Q3,2024,2.3,4.96,15.05,303.51,5.71
16/08/2024,CMP_1039,Lead Generation - LinkedIn - South - Q4,Lead Generation,LinkedIn,South,41955,1073,60,14522.92,123068.06,Friday,August,Q3,2024,2.56,5.59,13.53,242.05,8.47
17/08/2024,CMP_1039,Lead Generation - LinkedIn - South - Q4,Lead Generation,LinkedIn,South,22796,528,26,13151.89,57999.18,Saturday,August,Q3,2024,2.32,4.92,24.91,505.84,4.41
18/08/2024,CMP_1039,Lead Generation - LinkedIn - South - Q4,Lead Generation,LinkedIn,South,23395,556,29,13497.65,57105.2,Sunday,August,Q3,2024,2.38,5.22,24.28,465.44,4.23
19/08/2024,CMP_1039,Lead Generation - LinkedIn - South - Q4,Lead Generation,LinkedIn,South,37606,862,43,13017.73,79682.73,Monday,August,Q3,2024,2.29,4.99,15.1,302.74,6.12
20/08/2024,CMP_1039,Lead Generation - LinkedIn - South - Q4,Lead Generation,LinkedIn,South,33936,702,31,11747.14,39972.6,Tuesday,August,Q3,2024,2.07,4.42,16.73,378.94,3.4
21/08/2024,CMP_1039,Lead Generation - LinkedIn - South - Q4,Lead Generation,LinkedIn,South,41698,1060,59,14434.26,77027.19,Wednesday,August,Q3,2024,2.54,5.57,13.62,244.65,5.34
22/08/2024,CMP_1039,Lead Generation - LinkedIn - South - Q4,Lead Generation,LinkedIn,South,43860,1173,69,15182.37,162113.35,Thursday,August,Q3,2024,2.67,5.88,12.94,220.03,10.68
23/08/2024,CMP_1039,Lead Generation - LinkedIn - South - Q4,Lead Generation,LinkedIn,South,43513,1155,67,15062.5,213927.08,Friday,August,Q3,2024,2.65,5.8,13.04,224.81,14.2
24/08/2024,CMP_1039,Lead Generation - LinkedIn - South - Q4,Lead Generation,LinkedIn,South,27008,741,44,15581.78,108699.38,Saturday,August,Q3,2024,2.74,5.94,21.03,354.13,6.98
25/08/2024,CMP_1039,Lead Generation - LinkedIn - South - Q4,Lead Generation,LinkedIn,South,25546,663,37,14738.13,96353.63,Sunday,August,Q3,2024,2.6,5.58,22.23,398.33,6.54
26/08/2024,CMP_1039,Lead Generation - LinkedIn - South - Q4,Lead Generation,LinkedIn,South,38361,897,46,13279.13,115318.9,Monday,August,Q3,2024,2.34,5.13,14.8,288.68,8.68
27/08/2024,CMP_1039,Lead Generation - LinkedIn - South - Q4,Lead Generation,LinkedIn,South,45111,1241,75,15615.38,243715.23,Tuesday,August,Q3,2024,2.75,6.04,12.58,208.21,15.61
28/08/2024,CMP_1039,Lead Generation - LinkedIn - South - Q4,Lead Generation,LinkedIn,South,34305,717,33,11875.07,93752.81,Wednesday,August,Q3,2024,2.09,4.6,16.56,359.85,7.89
29/08/2024,CMP_1039,Lead Generation - LinkedIn - South - Q4,Lead Generation,LinkedIn,South,36552,815,39,12652.77,50640.45,Thursday,August,Q3,2024,2.23,4.79,15.52,324.43,4
30/08/2024,CMP_1039,Lead Generation - LinkedIn - South - Q4,Lead Generation,LinkedIn,South,36240,801,38,12544.62,87690.75,Friday,August,Q3,2024,2.21,4.74,15.66,330.12,6.99
31/08/2024,CMP_1039,Lead Generation - LinkedIn - South - Q4,Lead Generation,LinkedIn,South,27775,784,48,16024.6,83244.91,Saturday,August,Q3,2024,2.82,6.12,20.44,333.85,5.19
01/09/2024,CMP_1039,Lead Generation - LinkedIn - South - Q4,Lead Generation,LinkedIn,South,27370,761,46,15790.93,162522.32,Sunday,September,Q3,2024,2.78,6.04,20.75,343.28,10.29
02/09/2024,CMP_1039,Lead Generation - LinkedIn - South - Q4,Lead Generation,LinkedIn,South,43378,1147,66,15015.55,164834.45,Monday,September,Q3,2024,2.64,5.75,13.09,227.51,10.98
03/09/2024,CMP_1039,Lead Generation - LinkedIn - South - Q4,Lead Generation,LinkedIn,South,46253,1305,81,16010.77,219553.55,Tuesday,September,Q3,2024,2.82,6.21,12.27,197.66,13.71
04/09/2024,CMP_1039,Lead Generation - LinkedIn - South - Q4,Lead Generation,LinkedIn,South,36657,819,40,12689.18,91988.26,Wednesday,September,Q3,2024,2.23,4.88,15.49,317.23,7.25
05/09/2024,CMP_1039,Lead Generation - LinkedIn - South - Q4,Lead Generation,LinkedIn,South,42696,1112,63,14779.42,145740.06,Thursday,September,Q3,2024,2.6,5.67,13.29,234.59,9.86
06/09/2024,CMP_1039,Lead Generation - LinkedIn - South - Q4,Lead Generation,LinkedIn,South,40366,993,53,13972.91,57936.08,Friday,September,Q3,2024,2.46,5.34,14.07,263.64,4.15
07/09/2024,CMP_1039,Lead Generation - LinkedIn - South - Q4,Lead Generation,LinkedIn,South,27087,745,45,15627.66,69974.34,Saturday,September,Q3,2024,2.75,6.04,20.98,347.28,4.48
08/09/2024,CMP_1039,Lead Generation - LinkedIn - South - Q4,Lead Generation,LinkedIn,South,24249,597,32,13989.85,87165.59,Sunday,September,Q3,2024,2.46,5.36,23.43,437.18,6.23
09/09/2024,CMP_1039,Lead Generation - LinkedIn - South - Q4,Lead Generation,LinkedIn,South,39088,932,48,13530.7,170815.28,Monday,September,Q3,2024,2.38,5.15,14.52,281.89,12.62
10/09/2024,CMP_1039,Lead Generation - LinkedIn - South - Q4,Lead Generation,LinkedIn,South,43641,1161,67,15106.8,264763.9,Tuesday,September,Q3,2024,2.66,5.77,13.01,225.47,17.53
11/09/2024,CMP_1039,Lead Generation - LinkedIn - South - Q4,Lead Generation,LinkedIn,South,45290,1251,76,15677.52,295966.31,Wednesday,September,Q3,2024,2.76,6.08,12.53,206.28,18.88
12/09/2024,CMP_1039,Lead Generation - LinkedIn - South - Q4,Lead Generation,LinkedIn,South,37694,866,43,13048.26,147630.84,Thursday,September,Q3,2024,2.3,4.97,15.07,303.45,11.31
13/09/2024,CMP_1039,Lead Generation - LinkedIn - South - Q4,Lead Generation,LinkedIn,South,40681,1009,55,14082.03,168463.21,Friday,September,Q3,2024,2.48,5.45,13.96,256.04,11.96
14/09/2024,CMP_1039,Lead Generation - LinkedIn - South - Q4,Lead Generation,LinkedIn,South,21465,468,22,12384.2,33728.71,Saturday,September,Q3,2024,2.18,4.7,26.46,562.92,2.72
15/09/2024,CMP_1039,Lead Generation - LinkedIn - South - Q4,Lead Generation,LinkedIn,South,17218,301,11,9933.5,38008.31,Sunday,September,Q3,2024,1.75,3.65,33,903.05,3.83
16/09/2024,CMP_1039,Lead Generation - LinkedIn - South - Q4,Lead Generation,LinkedIn,South,41967,1074,60,14527.25,98211.28,Monday,September,Q3,2024,2.56,5.59,13.53,242.12,6.76
17/09/2024,CMP_1039,Lead Generation - LinkedIn - South - Q4,Lead Generation,LinkedIn,South,43976,1179,69,15222.55,92754.78,Tuesday,September,Q3,2024,2.68,5.85,12.91,220.62,6.09
18/09/2024,CMP_1039,Lead Generation - LinkedIn - South - Q4,Lead Generation,LinkedIn,South,42270,1089,61,14632.12,161926.1,Wednesday,September,Q3,2024,2.58,5.6,13.44,239.87,11.07
19/09/2024,CMP_1039,Lead Generation - LinkedIn - South - Q4,Lead Generation,LinkedIn,South,31394,601,25,10867.22,71391.74,Thursday,September,Q3,2024,1.91,4.16,18.08,434.69,6.57
20/09/2024,CMP_1039,Lead Generation - LinkedIn - South - Q4,Lead Generation,LinkedIn,South,39256,940,49,13588.74,135644.69,Friday,September,Q3,2024,2.39,5.21,14.46,277.32,9.98
21/09/2024,CMP_1039,Lead Generation - LinkedIn - South - Q4,Lead Generation,LinkedIn,South,18043,330,13,10409.66,40457.53,Saturday,September,Q3,2024,1.83,3.94,31.54,800.74,3.89
22/09/2024,CMP_1039,Lead Generation - LinkedIn - South - Q4,Lead Generation,LinkedIn,South,28630,833,53,16517.67,123527.27,Sunday,September,Q3,2024,2.91,6.36,19.83,311.65,7.48
23/09/2024,CMP_1039,Lead Generation - LinkedIn - South - Q4,Lead Generation,LinkedIn,South,35640,774,37,12337.19,82563.73,Monday,September,Q3,2024,2.17,4.78,15.94,333.44,6.69
24/09/2024,CMP_1039,Lead Generation - LinkedIn - South - Q4,Lead Generation,LinkedIn,South,47155,1356,85,16323.1,42500,Tuesday,September,Q3,2024,2.88,6.27,12.04,192.04,2.6
25/09/2024,CMP_1039,Lead Generation - LinkedIn - South - Q4,Lead Generation,LinkedIn,South,45633,1270,77,15796.17,250600.6,Wednesday,September,Q3,2024,2.78,6.06,12.44,205.15,15.86
26/09/2024,CMP_1039,Lead Generation - LinkedIn - South - Q4,Lead Generation,LinkedIn,South,36552,815,39,12652.91,103311.73,Thursday,September,Q3,2024,2.23,4.79,15.53,324.43,8.17
27/09/2024,CMP_1039,Lead Generation - LinkedIn - South - Q4,Lead Generation,LinkedIn,South,35410,764,36,12257.64,46113.75,Friday,September,Q3,2024,2.16,4.71,16.04,340.49,3.76
28/09/2024,CMP_1039,Lead Generation - LinkedIn - South - Q4,Lead Generation,LinkedIn,South,25622,667,38,14782.44,69194.96,Saturday,September,Q3,2024,2.6,5.7,22.16,389.01,4.68
29/09/2024,CMP_1039,Lead Generation - LinkedIn - South - Q4,Lead Generation,LinkedIn,South,22097,496,24,12748.69,31393.64,Sunday,September,Q3,2024,2.24,4.84,25.7,531.2,2.46
30/09/2024,CMP_1039,Lead Generation - LinkedIn - South - Q4,Lead Generation,LinkedIn,South,41485,1049,58,14360.46,141275.12,Monday,September,Q3,2024,2.53,5.53,13.69,247.59,9.84
01/10/2024,CMP_1039,Lead Generation - LinkedIn - South - Q4,Lead Generation,LinkedIn,South,54050,1272,65,18709.7,252993,Tuesday,October,Q4,2024,2.35,5.11,14.71,287.84,13.52
02/10/2024,CMP_1039,Lead Generation - LinkedIn - South - Q4,Lead Generation,LinkedIn,South,45111,886,38,15615.46,93138.31,Wednesday,October,Q4,2024,1.96,4.29,17.62,410.93,5.96
03/10/2024,CMP_1039,Lead Generation - LinkedIn - South - Q4,Lead Generation,LinkedIn,South,42017,769,30,14544.64,83488.22,Thursday,October,Q4,2024,1.83,3.9,18.91,484.82,5.74
04/10/2024,CMP_1039,Lead Generation - LinkedIn - South - Q4,Lead Generation,LinkedIn,South,58935,1513,85,20400.64,42500,Friday,October,Q4,2024,2.57,5.62,13.48,240.01,2.08
05/10/2024,CMP_1039,Lead Generation - LinkedIn - South - Q4,Lead Generation,LinkedIn,South,32104,748,38,18522.07,160019.88,Saturday,October,Q4,2024,2.33,5.08,24.76,487.42,8.64
06/10/2024,CMP_1039,Lead Generation - LinkedIn - South - Q4,Lead Generation,LinkedIn,South,32139,750,38,18542.25,92120.54,Sunday,October,Q4,2024,2.33,5.07,24.72,487.95,4.97
07/10/2024,CMP_1039,Lead Generation - LinkedIn - South - Q4,Lead Generation,LinkedIn,South,62165,1683,100,21518.82,396253.32,Monday,October,Q4,2024,2.71,5.94,12.79,215.19,18.41
08/10/2024,CMP_1039,Lead Generation - LinkedIn - South - Q4,Lead Generation,LinkedIn,South,65453,1866,117,22657,308031.74,Tuesday,October,Q4,2024,2.85,6.27,12.14,193.65,13.6
09/10/2024,CMP_1039,Lead Generation - LinkedIn - South - Q4,Lead Generation,LinkedIn,South,55498,1342,71,19210.86,196871.46,Wednesday,October,Q4,2024,2.42,5.29,14.32,270.58,10.25
10/10/2024,CMP_1039,Lead Generation - LinkedIn - South - Q4,Lead Generation,LinkedIn,South,55029,1319,69,19048.67,209136.9,Thursday,October,Q4,2024,2.4,5.23,14.44,276.07,10.98
11/10/2024,CMP_1039,Lead Generation - LinkedIn - South - Q4,Lead Generation,LinkedIn,South,60817,1611,93,21052.36,226079.55,Friday,October,Q4,2024,2.65,5.77,13.07,226.37,10.74
12/10/2024,CMP_1039,Lead Generation - LinkedIn - South - Q4,Lead Generation,LinkedIn,South,28819,603,27,16626.49,43206.74,Saturday,October,Q4,2024,2.09,4.48,27.57,615.8,2.6
13/10/2024,CMP_1039,Lead Generation - LinkedIn - South - Q4,Lead Generation,LinkedIn,South,35346,907,51,20392.23,164199.04,Sunday,October,Q4,2024,2.57,5.62,22.48,399.85,8.05
14/10/2024,CMP_1039,Lead Generation - LinkedIn - South - Q4,Lead Generation,LinkedIn,South,61174,1630,95,21175.68,311134.17,Monday,October,Q4,2024,2.66,5.83,12.99,222.9,14.69
15/10/2024,CMP_1039,Lead Generation - LinkedIn - South - Q4,Lead Generation,LinkedIn,South,62057,1678,99,21481.56,309716,Tuesday,October,Q4,2024,2.7,5.9,12.8,216.99,14.42
16/10/2024,CMP_1039,Lead Generation - LinkedIn - South - Q4,Lead Generation,LinkedIn,South,44040,845,35,15244.64,52415.79,Wednesday,October,Q4,2024,1.92,4.14,18.04,435.56,3.44
17/10/2024,CMP_1039,Lead Generation - LinkedIn - South - Q4,Lead Generation,LinkedIn,South,52132,1184,59,18045.9,174763.2,Thursday,October,Q4,2024,2.27,4.98,15.24,305.86,9.68
18/10/2024,CMP_1039,Lead Generation - LinkedIn - South - Q4,Lead Generation,LinkedIn,South,51327,1147,56,17767.28,177978.81,Friday,October,Q4,2024,2.23,4.88,15.49,317.27,10.02
19/10/2024,CMP_1039,Lead Generation - LinkedIn - South - Q4,Lead Generation,LinkedIn,South,34837,881,49,20098.46,148697.47,Saturday,October,Q4,2024,2.53,5.56,22.81,410.17,7.4
20/10/2024,CMP_1039,Lead Generation - LinkedIn - South - Q4,Lead Generation,LinkedIn,South,36410,962,55,21006.13,136837.8,Sunday,October,Q4,2024,2.64,5.72,21.84,381.93,6.51
21/10/2024,CMP_1039,Lead Generation - LinkedIn - South - Q4,Lead Generation,LinkedIn,South,67679,1995,129,23427.43,349948.01,Monday,October,Q4,2024,2.95,6.47,11.74,181.61,14.94
22/10/2024,CMP_1039,Lead Generation - LinkedIn - South - Q4,Lead Generation,LinkedIn,South,53966,1269,65,18680.77,238282.95,Tuesday,October,Q4,2024,2.35,5.12,14.72,287.4,12.76
23/10/2024,CMP_1039,Lead Generation - LinkedIn - South - Q4,Lead Generation,LinkedIn,South,53948,1268,65,18674.56,198400.85,Wednesday,October,Q4,2024,2.35,5.13,14.73,287.3,10.62
24/10/2024,CMP_1039,Lead Generation - LinkedIn - South - Q4,Lead Generation,LinkedIn,South,65289,1857,116,22600.35,293076.15,Thursday,October,Q4,2024,2.84,6.25,12.17,194.83,12.97
25/10/2024,CMP_1039,Lead Generation - LinkedIn - South - Q4,Lead Generation,LinkedIn,South,59416,1538,87,20567.22,204150.7,Friday,October,Q4,2024,2.59,5.66,13.37,236.4,9.93
26/10/2024,CMP_1039,Lead Generation - LinkedIn - South - Q4,Lead Generation,LinkedIn,South,39661,1142,72,22881.53,96219.35,Saturday,October,Q4,2024,2.88,6.3,20.04,317.8,4.21
27/10/2024,CMP_1039,Lead Generation - LinkedIn - South - Q4,Lead Generation,LinkedIn,South,35617,921,52,20548.51,130873.96,Sunday,October,Q4,2024,2.59,5.65,22.31,395.16,6.37
28/10/2024,CMP_1039,Lead Generation - LinkedIn - South - Q4,Lead Generation,LinkedIn,South,49407,1063,50,17102.7,136109.47,Monday,October,Q4,2024,2.15,4.7,16.09,342.05,7.96
29/10/2024,CMP_1039,Lead Generation - LinkedIn - South - Q4,Lead Generation,LinkedIn,South,48195,1012,46,16683.22,115055.72,Tuesday,October,Q4,2024,2.1,4.55,16.49,362.68,6.9
30/10/2024,CMP_1039,Lead Generation - LinkedIn - South - Q4,Lead Generation,LinkedIn,South,46692,949,42,16162.76,90117.02,Wednesday,October,Q4,2024,2.03,4.43,17.03,384.83,5.58
31/10/2024,CMP_1039,Lead Generation - LinkedIn - South - Q4,Lead Generation,LinkedIn,South,61932,1671,99,21438.23,276342.59,Thursday,October,Q4,2024,2.7,5.92,12.83,216.55,12.89
01/11/2024,CMP_1039,Lead Generation - LinkedIn - South - Q4,Lead Generation,LinkedIn,South,65557,1872,117,22693.12,247653.76,Friday,November,Q4,2024,2.86,6.25,12.12,193.96,10.91
02/11/2024,CMP_1039,Lead Generation - LinkedIn - South - Q4,Lead Generation,LinkedIn,South,42064,1284,86,24267.89,275112.35,Saturday,November,Q4,2024,3.05,6.7,18.9,282.18,11.34
03/11/2024,CMP_1039,Lead Generation - LinkedIn - South - Q4,Lead Generation,LinkedIn,South,37907,1043,63,21869.73,236516.72,Sunday,November,Q4,2024,2.75,6.04,20.97,347.14,10.81
04/11/2024,CMP_1039,Lead Generation - LinkedIn - South - Q4,Lead Generation,LinkedIn,South,65380,1862,116,22631.73,293386.39,Monday,November,Q4,2024,2.85,6.23,12.15,195.1,12.96
05/11/2024,CMP_1039,Lead Generation - LinkedIn - South - Q4,Lead Generation,LinkedIn,South,53381,1241,63,18478.08,165059.03,Tuesday,November,Q4,2024,2.32,5.08,14.89,293.3,8.93
06/11/2024,CMP_1039,Lead Generation - LinkedIn - South - Q4,Lead Generation,LinkedIn,South,49412,1063,50,17104.37,79776.72,Wednesday,November,Q4,2024,2.15,4.7,16.09,342.09,4.66
07/11/2024,CMP_1039,Lead Generation - LinkedIn - South - Q4,Lead Generation,LinkedIn,South,63227,1741,105,21886.35,150950.9,Thursday,November,Q4,2024,2.75,6.03,12.57,208.44,6.9
08/11/2024,CMP_1039,Lead Generation - LinkedIn - South - Q4,Lead Generation,LinkedIn,South,60250,1581,91,20855.84,294170.84,Friday,November,Q4,2024,2.62,5.76,13.19,229.19,14.1
09/11/2024,CMP_1039,Lead Generation - LinkedIn - South - Q4,Lead Generation,LinkedIn,South,34868,882,49,20116.47,128199.82,Saturday,November,Q4,2024,2.53,5.56,22.81,410.54,6.37
10/11/2024,CMP_1039,Lead Generation - LinkedIn - South - Q4,Lead Generation,LinkedIn,South,36024,942,54,20783.6,119774.61,Sunday,November,Q4,2024,2.61,5.73,22.06,384.88,5.76
11/11/2024,CMP_1039,Lead Generation - LinkedIn - South - Q4,Lead Generation,LinkedIn,South,59599,1547,88,20630.63,230484.12,Monday,November,Q4,2024,2.6,5.69,13.34,234.44,11.17
12/11/2024,CMP_1039,Lead Generation - LinkedIn - South - Q4,Lead Generation,LinkedIn,South,66213,1910,121,22920.05,396760.31,Tuesday,November,Q4,2024,2.88,6.34,12,189.42,17.31
13/11/2024,CMP_1039,Lead Generation - LinkedIn - South - Q4,Lead Generation,LinkedIn,South,66290,1914,121,22946.67,239779.09,Wednesday,November,Q4,2024,2.89,6.32,11.99,189.64,10.45
14/11/2024,CMP_1039,Lead Generation - LinkedIn - South - Q4,Lead Generation,LinkedIn,South,61121,1627,95,21157.41,114791.67,Thursday,November,Q4,2024,2.66,5.84,13,222.71,5.43
15/11/2024,CMP_1039,Lead Generation - LinkedIn - South - Q4,Lead Generation,LinkedIn,South,63197,1740,105,21876.16,337768.83,Friday,November,Q4,2024,2.75,6.03,12.57,208.34,15.44
16/11/2024,CMP_1039,Lead Generation - LinkedIn - South - Q4,Lead Generation,LinkedIn,South,36548,970,56,21085.54,178272.55,Saturday,November,Q4,2024,2.65,5.77,21.74,376.53,8.45
17/11/2024,CMP_1039,Lead Generation - LinkedIn - South - Q4,Lead Generation,LinkedIn,South,32519,767,39,18761.32,125562.53,Sunday,November,Q4,2024,2.36,5.08,24.46,481.06,6.69
18/11/2024,CMP_1039,Lead Generation - LinkedIn - South - Q4,Lead Generation,LinkedIn,South,62583,1706,102,21663.48,251123.38,Monday,November,Q4,2024,2.73,5.98,12.7,212.39,11.59
19/11/2024,CMP_1039,Lead Generation - LinkedIn - South - Q4,Lead Generation,LinkedIn,South,47773,994,45,16536.97,108546.86,Tuesday,November,Q4,2024,2.08,4.53,16.64,367.49,6.56
20/11/2024,CMP_1039,Lead Generation - LinkedIn - South - Q4,Lead Generation,LinkedIn,South,64630,1820,112,22372.08,308544.97,Wednesday,November,Q4,2024,2.82,6.15,12.29,199.75,13.79
