customer_id,gender,age,age_group,income,income_bracket,region,city_tier,customer_segment,acquisition_channel,tenure_months,lifetime_value,total_purchases,avg_order_value,last_purchase_days,email_open_rate,website_visits_monthly,app_sessions_monthly,support_tickets,satisfaction_score,nps_category,is_churned,churn_probability
CUST_14814,Female,19,18-25,134601,High,South,Tier 1,Regular,Offline Event,53,34115,147,232.07,42,0.211,7,13,2,3.37,Detractor,0,0.147
CUST_14815,Male,32,26-35,81192,Medium,West,Tier 1,New,Social Media,6,1023,2,511.5,67,0.294,2,9,0,3.92,Passive,0,0.213
CUST_14816,Female,19,18-25,73997,Medium,West,Tier 3,New,Referral,1,108,0,108,3,0.295,0,11,2,3.45,Detractor,0,0.207
CUST_14817,Other,28,26-35,27826,Low,North,Tier 3,New,Organic,4,159,3,53,43,0.203,1,12,2,3.31,Detractor,0,0.254
CUST_14818,Other,19,18-25,87353,Medium,South,Tier 3,New,Partner,4,787,0,787,15,0.083,1,13,1,4.24,Passive,0,0.138
CUST_14819,Male,47,46-55,64007,Medium,North,Tier 1,Budget,Organic,4,409,1,409,64,0.372,2,0,1,3.31,Detractor,0,0.222
CUST_14820,Female,39,36-45,51843,Medium,Central,Tier 2,Budget,Organic,41,9478,11,861.64,74,0.279,2,2,1,3.28,Detractor,0,0.233
CUST_14821,Male,27,26-35,64064,Medium,South,Tier 2,Budget,Social Media,32,4214,29,145.31,46,0.058,2,13,1,2.99,Detractor,0,0.239
CUST_14822,Male,44,36-45,76396,Medium,South,Tier 3,Budget,Paid Search,29,7193,21,342.52,77,0.346,2,6,2,2.76,Detractor,1,0.287
CUST_14823,Female,19,18-25,65806,Medium,Central,Tier 1,New,Organic,5,712,4,178,53,0.135,0,7,1,3.92,Passive,1,0.201
CUST_14824,Female,32,26-35,71908,Medium,North,Tier 2,New,Social Media,3,235,1,235,52,0.023,0,8,1,3.82,Passive,0,0.21
CUST_14825,Female,31,26-35,62168,Medium,East,Tier 3,Budget,Referral,14,3849,15,256.6,13,0.459,1,8,0,3.13,Detractor,0,0.198
CUST_14826,Male,45,36-45,135797,High,East,Tier 3,Regular,Social Media,41,49566,116,427.29,1,0.183,3,3,3,3.27,Detractor,0,0.123
CUST_14827,Other,31,26-35,61359,Medium,West,Tier 2,Regular,Social Media,6,3388,15,225.87,76,0.198,3,15,0,3.53,Passive,0,0.159
CUST_14828,Female,45,36-45,247914,Premium,South,Tier 2,Premium,Paid Search,36,165461,210,787.91,12,0.108,21,8,3,3.83,Passive,0,0
CUST_14829,Female,23,18-25,55842,Medium,East,Tier 1,Budget,Social Media,16,3775,4,943.75,86,0.36,0,7,1,3.47,Detractor,1,0.223
CUST_14830,Female,36,36-45,86546,Medium,South,Tier 2,New,Organic,5,1021,2,510.5,23,0.133,0,7,0,4.68,Promoter,0,0.101
CUST_14831,Female,28,26-35,34388,Low,Central,Tier 3,Budget,Paid Search,29,2632,36,73.11,63,0.31,5,16,1,3.41,Detractor,0,0.211
CUST_14832,Male,19,18-25,111244,High,West,Tier 2,Premium,Referral,15,13612,74,183.95,9,0.229,19,2,1,4.25,Passive,0,0
CUST_14833,Female,24,18-25,62541,Medium,South,Tier 1,Budget,Social Media,2,380,2,190,9,0.295,0,16,1,3.6,Passive,0,0.147
CUST_14834,Female,28,26-35,62064,Medium,West,Tier 1,New,Offline Event,1,118,0,118,69,0.196,0,9,0,3.76,Passive,0,0.23
CUST_14835,Other,26,26-35,96976,Medium,Central,Tier 2,Regular,Paid Search,2,1812,3,604,54,0.148,4,11,2,3.82,Passive,1,0.113
CUST_14836,Female,48,46-55,124308,High,South,Tier 1,Regular,Organic,12,13821,35,394.89,8,0.46,0,3,3,3.16,Detractor,0,0.14
CUST_14837,Male,34,26-35,29345,Low,North,Tier 1,Budget,Social Media,32,2761,47,58.74,21,0.254,3,16,3,2.87,Detractor,0,0.23
CUST_14838,Other,26,26-35,122042,High,East,Tier 3,New,Partner,6,697,1,697,3,0.238,2,9,0,3.56,Passive,0,0.197
CUST_14839,Female,46,46-55,72289,Medium,West,Tier 1,Regular,Organic,26,6268,15,417.87,47,0.334,1,0,1,3.84,Passive,0,0.104
CUST_14840,Other,37,36-45,78061,Medium,West,Tier 3,Churned,Offline Event,9,578,0,578,152,0,0,0,5,1.16,Detractor,1,1
CUST_14841,Male,27,26-35,38615,Low,South,Tier 3,Regular,Referral,50,11558,46,251.26,53,0.255,4,14,3,3.34,Detractor,0,0.159
CUST_14842,Female,30,26-35,57026,Medium,North,Tier 1,New,Referral,4,585,2,292.5,83,0.348,1,10,3,3.12,Detractor,0,0.306
CUST_14843,Female,20,18-25,38599,Low,East,Tier 3,Budget,Paid Search,55,8202,40,205.05,87,0.277,2,8,0,3.57,Passive,0,0.214
CUST_14844,Female,28,26-35,74812,Medium,Central,Tier 3,New,Social Media,4,347,1,347,86,0.349,1,4,2,4.45,Passive,0,0.175
CUST_14845,Female,19,18-25,40076,Low,North,Tier 1,Budget,Social Media,18,3228,17,189.88,30,0.273,1,3,0,3.65,Passive,0,0.159
CUST_14846,Female,18,18-25,47505,Low,North,Tier 1,Budget,Social Media,7,1481,6,246.83,22,0.063,0,10,2,3.21,Detractor,0,0.197
CUST_14847,Male,18,18-25,70370,Medium,East,Tier 1,Regular,Offline Event,50,12971,25,518.84,23,0.32,4,14,1,3.83,Passive,0,0.086
CUST_14848,Other,37,36-45,37209,Low,South,Tier 2,Budget,Organic,39,5581,52,107.33,23,0.318,1,6,1,3.46,Detractor,0,0.173
CUST_14849,Male,49,46-55,226071,Premium,South,Tier 3,Premium,Paid Search,45,130789,89,1469.54,9,0.349,20,7,3,3.78,Passive,0,0
CUST_14850,Other,18,18-25,54092,Medium,West,Tier 1,Churned,Social Media,52,2198,11,199.82,347,0.074,0,10,7,1,Detractor,1,1
CUST_14851,Other,18,18-25,73795,Medium,North,Tier 3,Regular,Social Media,26,13021,52,250.4,3,0.337,0,12,1,3.54,Passive,1,0.098
CUST_14852,Female,29,26-35,20000,Low,West,Tier 2,New,Partner,2,71,0,71,88,0.206,0,11,1,3.53,Passive,0,0.269
CUST_14853,Male,47,46-55,62790,Medium,East,Tier 2,Budget,Social Media,5,1223,3,407.67,35,0.251,1,12,2,2.82,Detractor,0,0.247
CUST_14854,Female,26,26-35,113147,High,North,Tier 2,Regular,Partner,40,41420,42,986.19,19,0.371,3,12,1,3.23,Detractor,0,0.142
CUST_14855,Male,18,18-25,35910,Low,West,Tier 2,New,Social Media,3,169,0,169,86,0.167,0,17,1,4.19,Passive,0,0.202
CUST_14856,Male,18,18-25,112180,High,West,Tier 1,Regular,Social Media,15,5596,32,174.88,87,0.122,2,6,1,3.71,Passive,0,0.15
CUST_14857,Male,33,26-35,95725,Medium,Central,Tier 2,New,Paid Search,1,134,0,134,36,0.439,3,9,3,3.65,Passive,1,0.215
CUST_14858,Other,33,26-35,93584,Medium,Central,Tier 3,New,Referral,4,859,1,859,81,0.19,0,11,2,3.39,Detractor,0,0.277
CUST_14859,Male,42,36-45,194127,High,South,Tier 3,Premium,Paid Search,11,45968,73,629.7,25,0,26,6,0,3.82,Passive,0,0
CUST_14860,Male,31,26-35,62345,Medium,East,Tier 2,New,Organic,4,322,0,322,88,0.371,1,15,0,4.6,Promoter,1,0.163
CUST_14861,Female,41,36-45,192407,High,Central,Tier 1,Premium,Paid Search,4,12736,6,2122.67,6,0.337,5,12,0,4.69,Promoter,0,0
CUST_14862,Other,29,26-35,26613,Low,West,Tier 2,Budget,Social Media,58,3154,48,65.71,75,0.308,0,11,0,3.6,Passive,0,0.202
CUST_14863,Female,18,18-25,59082,Medium,East,Tier 3,Budget,Referral,60,10421,42,248.12,29,0.218,1,6,2,3.15,Detractor,0,0.208
CUST_14864,Female,31,26-35,100334,High,North,Tier 1,Regular,Organic,9,6821,9,757.89,9,0.173,0,15,2,3.26,Detractor,0,0.131
CUST_14865,Female,18,18-25,20742,Low,South,Tier 1,Budget,Social Media,19,1752,14,125.14,8,0.226,2,11,1,3.54,Passive,0,0.153
CUST_14866,Male,21,18-25,63595,Medium,North,Tier 1,New,Social Media,1,173,0,173,56,0.164,0,11,3,2.91,Detractor,0,0.305
CUST_14867,Female,28,26-35,111638,High,North,Tier 1,Regular,Paid Search,58,47558,60,792.63,45,0.403,4,15,1,3.62,Passive,0,0.125
CUST_14868,Male,39,36-45,109218,High,West,Tier 1,Churned,Social Media,36,3092,10,309.2,152,0.08,0,4,6,1.49,Detractor,1,1
CUST_14869,Other,34,26-35,20000,Low,North,Tier 1,New,Organic,4,185,1,185,74,0.321,1,6,0,3.79,Passive,0,0.232
CUST_14870,Male,40,36-45,47381,Low,West,Tier 1,New,Organic,4,373,2,186.5,13,0.204,1,8,3,3.67,Passive,1,0.193
CUST_14871,Female,32,26-35,59032,Medium,West,Tier 1,New,Paid Search,3,386,1,386,60,0.399,1,14,2,4.08,Passive,0,0.191
CUST_14872,Other,56,55+,124151,High,East,Tier 3,Regular,Social Media,60,46020,80,575.25,41,0.234,8,5,1,3.76,Passive,0,0.107
CUST_14873,Female,34,26-35,167779,High,South,Tier 2,Premium,Organic,7,24573,33,744.64,25,0.263,13,1,3,3.74,Passive,0,0
CUST_14874,Other,32,26-35,99985,Medium,Central,Tier 3,New,Referral,6,1534,3,511.33,64,0.315,0,14,2,4.05,Passive,0,0.198
CUST_14875,Female,38,36-45,51022,Medium,East,Tier 3,Churned,Referral,4,102,0,102,172,0.022,0,3,2,1.49,Detractor,1,1
CUST_14876,Male,27,26-35,84710,Medium,East,Tier 2,Regular,Organic,52,18177,153,118.8,25,0.334,5,14,2,3.59,Passive,0,0.112
CUST_14877,Male,47,46-55,112556,High,West,Tier 1,Regular,Offline Event,5,3891,4,972.75,81,0.216,4,1,1,3.43,Detractor,1,0.174
CUST_14878,Female,27,26-35,97767,Medium,South,Tier 2,Regular,Social Media,12,6039,21,287.57,55,0.249,3,16,2,3.71,Passive,0,0.125
CUST_14879,Male,26,26-35,95620,Medium,North,Tier 2,New,Referral,1,176,0,176,21,0.163,2,3,0,3.8,Passive,0,0.187
CUST_14880,Male,63,55+,59303,Medium,North,Tier 3,Churned,Referral,8,175,2,87.5,365,0.254,0,6,2,2.39,Detractor,1,1
CUST_14881,Male,43,36-45,85252,Medium,West,Tier 1,Regular,Partner,30,16579,87,190.56,8,0.252,7,5,2,3.54,Passive,0,0.103
CUST_14882,Female,28,26-35,75779,Medium,North,Tier 1,New,Social Media,4,841,3,280.33,2,0.197,1,10,0,3.68,Passive,0,0.184
CUST_14883,Male,26,26-35,84105,Medium,East,Tier 2,Budget,Partner,4,940,4,235,44,0.389,1,10,0,3.12,Detractor,0,0.224
CUST_14884,Male,34,26-35,80377,Medium,South,Tier 2,Churned,Social Media,4,222,0,222,143,0,0,8,4,1.11,Detractor,1,1
CUST_14885,Female,18,18-25,84799,Medium,North,Tier 1,Regular,Social Media,2,1419,1,1419,40,0.171,0,17,1,4.31,Passive,0,0.052
CUST_14886,Other,53,46-55,168372,High,West,Tier 2,Premium,Partner,33,102951,154,668.51,26,0.273,17,3,3,3.9,Passive,0,0
CUST_14887,Male,18,18-25,42260,Low,East,Tier 2,Budget,Referral,60,4122,80,51.52,9,0.218,2,13,0,3.63,Passive,0,0.144
CUST_14888,Male,28,26-35,59101,Medium,South,Tier 3,Budget,Social Media,1,128,0,128,28,0.239,1,10,2,3,Detractor,1,0.223
CUST_14889,Male,50,46-55,78978,Medium,South,Tier 2,New,Offline Event,6,939,1,939,15,0.381,1,11,0,3.54,Passive,1,0.208
CUST_14890,Male,26,26-35,60501,Medium,South,Tier 2,Regular,Social Media,1,453,1,453,63,0.27,10,10,3,2.82,Detractor,1,0.22
CUST_14891,Female,36,36-45,103027,High,North,Tier 3,Regular,Referral,47,44164,120,368.03,40,0.316,4,5,3,3.49,Detractor,0,0.134
CUST_14892,Other,29,26-35,102293,High,North,Tier 1,Regular,Social Media,27,15054,67,224.69,88,0.232,3,17,0,3.87,Passive,0,0.135
CUST_14893,Female,34,26-35,81160,Medium,East,Tier 3,New,Social Media,4,538,0,538,35,0.272,1,13,2,3.82,Passive,0,0.196
CUST_14894,Male,32,26-35,153544,High,West,Tier 1,Premium,Paid Search,9,26484,11,2407.64,3,0.244,15,15,0,4.17,Passive,0,0
CUST_14895,Female,18,18-25,80875,Medium,North,Tier 2,Regular,Paid Search,10,5196,8,649.5,53,0.088,0,10,1,3.71,Passive,0,0.122
CUST_14896,Female,30,26-35,81431,Medium,Central,Tier 2,New,Social Media,2,295,0,295,51,0.385,1,9,0,4.22,Passive,0,0.17
CUST_14897,Other,40,36-45,104996,High,South,Tier 1,Regular,Paid Search,18,9564,35,273.26,28,0.352,5,13,1,3.32,Detractor,1,0.141
CUST_14898,Female,26,26-35,47890,Low,Central,Tier 1,Budget,Paid Search,33,4944,37,133.62,1,0.279,1,13,2,3.38,Detractor,1,0.163
CUST_14899,Male,18,18-25,52046,Medium,West,Tier 1,New,Organic,3,188,1,188,3,0.262,0,11,0,3.38,Detractor,0,0.214
CUST_14900,Female,28,26-35,37202,Low,East,Tier 3,Budget,Social Media,43,6883,37,186.03,84,0.367,1,14,3,2.92,Detractor,0,0.277
CUST_14901,Other,43,36-45,86987,Medium,East,Tier 2,Regular,Organic,56,34161,46,742.63,36,0.285,6,2,1,3.14,Detractor,0,0.166
CUST_14902,Other,30,26-35,51068,Medium,Central,Tier 1,Budget,Social Media,51,6848,24,285.33,73,0.166,2,4,3,2.67,Detractor,0,0.293
CUST_14903,Female,49,46-55,218423,Premium,South,Tier 1,Premium,Partner,53,179307,277,647.32,19,0.218,13,7,2,3.87,Passive,0,0
CUST_14904,Male,41,36-45,56119,Medium,Central,Tier 2,Regular,Organic,26,6812,69,98.72,83,0.302,1,9,0,3.76,Passive,0,0.143
CUST_14905,Female,41,36-45,124142,High,East,Tier 1,New,Offline Event,2,497,1,497,42,0.423,1,5,1,3.76,Passive,0,0.208
CUST_14906,Other,30,26-35,92412,Medium,West,Tier 2,Regular,Organic,43,26878,95,282.93,74,0.32,4,9,3,3.35,Detractor,0,0.176
CUST_14907,Female,21,18-25,20450,Low,South,Tier 2,New,Referral,5,105,2,52.5,65,0.185,0,12,0,4.18,Passive,0,0.186
CUST_14908,Male,30,26-35,54957,Medium,North,Tier 1,Churned,Offline Event,40,1359,4,339.75,359,0,0,15,7,1,Detractor,1,1
CUST_14909,Male,24,18-25,31696,Low,East,Tier 2,Budget,Organic,32,3604,45,80.09,51,0.144,1,18,3,2.99,Detractor,0,0.243
CUST_14910,Male,20,18-25,43754,Low,North,Tier 1,Budget,Partner,13,1884,14,134.57,47,0.118,0,10,0,3.53,Passive,0,0.186
CUST_14911,Male,27,26-35,95670,Medium,North,Tier 3,Regular,Paid Search,21,13572,25,542.88,49,0.21,3,15,3,2.52,Detractor,0,0.238
CUST_14912,Other,34,26-35,87185,Medium,South,Tier 3,Budget,Referral,26,7763,23,337.52,29,0.169,0,17,2,2.99,Detractor,0,0.225
CUST_14913,Male,46,46-55,107902,High,North,Tier 1,Regular,Social Media,15,5338,12,444.83,14,0.201,10,5,3,3.33,Detractor,0,0.129
CUST_14914,Male,28,26-35,91634,Medium,Central,Tier 3,Regular,Offline Event,50,39019,102,382.54,4,0.297,8,14,0,3.37,Detractor,0,0.117
CUST_14915,Male,31,26-35,42160,Low,West,Tier 2,Budget,Offline Event,53,6693,27,247.89,24,0.213,2,17,2,3.16,Detractor,0,0.203
CUST_14916,Female,42,36-45,71238,Medium,South,Tier 2,Regular,Organic,24,6417,51,125.82,14,0.107,1,3,0,3.89,Passive,0,0.072
CUST_14917,Female,35,26-35,80477,Medium,South,Tier 2,Churned,Paid Search,31,1450,2,725,155,0.166,0,8,7,1.24,Detractor,1,1
CUST_14918,Male,32,26-35,85464,Medium,West,Tier 1,Regular,Organic,39,22267,81,274.9,38,0.126,2,15,0,3.47,Detractor,0,0.134
CUST_14919,Other,28,26-35,54149,Medium,Central,Tier 3,New,Social Media,2,282,1,282,74,0.273,2,15,2,3.56,Passive,1,0.255
CUST_14920,Female,41,36-45,60509,Medium,East,Tier 2,New,Organic,1,146,0,146,23,0.104,0,8,1,3.61,Passive,0,0.208
CUST_14921,Male,38,36-45,103632,High,East,Tier 2,Regular,Paid Search,25,9054,49,184.78,89,0.151,3,2,3,3.07,Detractor,0,0.216
CUST_14922,Other,28,26-35,65782,Medium,North,Tier 3,Churned,Social Media,3,133,0,133,282,0.056,0,11,4,2.02,Detractor,1,1
CUST_14923,Male,25,18-25,110700,High,East,Tier 3,Regular,Social Media,13,10123,13,778.69,88,0.203,8,10,0,3.72,Passive,0,0.151
CUST_14924,Male,18,18-25,33031,Low,East,Tier 2,Budget,Referral,10,1308,13,100.62,34,0.212,1,9,0,3.76,Passive,0,0.152
CUST_14925,Female,22,18-25,52846,Medium,South,Tier 2,Regular,Paid Search,9,3712,18,206.22,3,0,5,9,3,2.88,Detractor,0,0.165
CUST_14926,Female,43,36-45,64481,Medium,South,Tier 3,Budget,Referral,46,13367,12,1113.92,73,0.319,0,5,1,3.1,Detractor,0,0.25
CUST_14927,Other,29,26-35,38931,Low,Central,Tier 3,Budget,Referral,6,865,8,108.12,20,0.346,6,10,0,3.66,Passive,0,0.15
CUST_14928,Female,44,36-45,84635,Medium,West,Tier 2,Regular,Referral,33,17435,96,181.61,4,0.318,4,6,3,2.69,Detractor,0,0.184
CUST_14929,Female,42,36-45,81749,Medium,North,Tier 1,Regular,Social Media,50,29306,32,915.81,27,0.004,2,2,3,3.19,Detractor,0,0.153
CUST_14930,Male,23,18-25,89797,Medium,North,Tier 1,New,Social Media,6,1125,4,281.25,15,0.36,1,10,3,3.31,Detractor,0,0.231
CUST_14931,Other,50,46-55,207524,Premium,Central,Tier 2,Premium,Partner,39,187370,223,840.22,5,0.166,19,1,2,3.82,Passive,0,0
CUST_14932,Male,24,18-25,72985,Medium,East,Tier 3,Regular,Social Media,59,25966,176,147.53,26,0.28,6,19,0,3.62,Passive,1,0.109
CUST_14933,Male,29,26-35,36040,Low,East,Tier 2,Budget,Paid Search,28,4337,32,135.53,58,0.376,1,8,1,3.14,Detractor,1,0.233
CUST_14934,Female,41,36-45,20000,Low,West,Tier 1,Budget,Paid Search,44,2072,45,46.04,62,0.208,0,1,3,2.95,Detractor,0,0.256
CUST_14935,Other,20,18-25,36276,Low,South,Tier 1,Budget,Partner,4,548,4,137,72,0.259,1,16,2,3.38,Detractor,0,0.221
CUST_14936,Female,18,18-25,31734,Low,North,Tier 1,New,Social Media,1,86,0,86,51,0.311,1,8,0,3.97,Passive,0,0.195
CUST_14937,Female,41,36-45,98845,Medium,North,Tier 1,Regular,Social Media,42,34460,86,400.7,64,0.264,5,0,1,3.66,Passive,0,0.136
CUST_14938,Male,50,46-55,132024,High,North,Tier 2,Regular,Organic,60,33798,171,197.65,60,0.221,5,7,3,3.23,Detractor,0,0.176
CUST_14939,Male,32,26-35,55098,Medium,West,Tier 1,Budget,Social Media,8,802,9,89.11,3,0.324,3,15,2,3.58,Passive,0,0.144
CUST_14940,Female,28,26-35,20000,Low,West,Tier 1,Budget,Referral,35,2649,42,63.07,50,0.295,2,3,2,3.12,Detractor,0,0.23
CUST_14941,Female,18,18-25,69156,Medium,East,Tier 1,New,Referral,2,166,1,166,1,0.325,0,2,1,4.04,Passive,0,0.147
CUST_14942,Female,41,36-45,104033,High,South,Tier 1,Regular,Paid Search,46,18108,51,355.06,44,0.267,2,0,2,3.31,Detractor,0,0.155
CUST_14943,Female,26,26-35,102588,High,East,Tier 3,Regular,Referral,29,26762,72,371.69,7,0.222,3,11,3,3.01,Detractor,0,0.155
CUST_14944,Other,42,36-45,69869,Medium,Central,Tier 2,Budget,Paid Search,23,4043,12,336.92,23,0.313,1,8,3,3.08,Detractor,0,0.211
CUST_14945,Male,44,36-45,89935,Medium,West,Tier 2,Regular,Offline Event,42,24754,27,916.81,53,0.211,3,2,3,2.7,Detractor,1,0.223
CUST_14946,Male,45,36-45,104995,High,North,Tier 1,Regular,Partner,49,20055,90,222.83,40,0.276,0,7,2,3.7,Passive,0,0.113
CUST_14947,Other,40,36-45,104588,High,Central,Tier 3,Regular,Offline Event,49,35975,94,382.71,65,0.302,4,4,0,3.88,Passive,0,0.116
CUST_14948,Female,28,26-35,53539,Medium,Central,Tier 3,New,Social Media,6,462,4,115.5,14,0.236,1,12,2,3.54,Passive,1,0.208
CUST_14949,Male,34,26-35,111255,High,East,Tier 2,Regular,Paid Search,40,28823,76,379.25,52,0.266,4,11,3,3.44,Detractor,0,0.149
CUST_14950,Male,23,18-25,58940,Medium,East,Tier 2,Budget,Social Media,19,1795,6,299.17,30,0.318,0,7,2,3.28,Detractor,0,0.197
CUST_14951,Male,45,36-45,70581,Medium,West,Tier 3,Churned,Offline Event,45,2373,4,593.25,251,0,0,0,4,1.78,Detractor,1,1
CUST_14952,Male,48,46-55,95929,Medium,East,Tier 3,Regular,Partner,18,6135,9,681.67,63,0.223,2,2,1,4.1,Passive,0,0.092
CUST_14953,Female,45,36-45,100173,High,East,Tier 2,New,Paid Search,4,495,2,247.5,38,0.162,0,6,2,3.14,Detractor,0,0.267
CUST_14954,Female,27,26-35,34382,Low,East,Tier 2,Budget,Social Media,58,6846,62,110.42,7,0.336,3,18,3,2.99,Detractor,0,0.207
CUST_14955,Female,29,26-35,70786,Medium,West,Tier 3,New,Offline Event,5,594,1,594,65,0.328,2,9,3,3.23,Detractor,1,0.28
CUST_14956,Male,18,18-25,39575,Low,South,Tier 3,Budget,Paid Search,59,3867,31,124.74,3,0.366,3,13,0,3.55,Passive,0,0.148
CUST_14957,Female,26,26-35,95559,Medium,South,Tier 2,Regular,Referral,33,15738,50,314.76,54,0.137,3,15,0,3.75,Passive,0,0.119
CUST_14958,Female,43,36-45,56967,Medium,Central,Tier 3,New,Organic,2,142,1,142,77,0.315,1,9,3,3.17,Detractor,1,0.296
CUST_14959,Female,52,46-55,96628,Medium,Central,Tier 1,Regular,Offline Event,27,21018,60,350.3,90,0.242,1,5,3,2.76,Detractor,0,0.248
CUST_14960,Male,25,18-25,98035,Medium,South,Tier 2,Regular,Organic,1,557,0,557,79,0.09,0,14,1,4.18,Passive,0,0.097
CUST_14961,Male,33,26-35,66285,Medium,East,Tier 1,Churned,Partner,30,748,3,249.33,246,0.062,0,12,8,1,Detractor,1,1
CUST_14962,Female,23,18-25,33288,Low,Central,Tier 2,Budget,Referral,10,1058,2,529,9,0.404,1,11,3,2.49,Detractor,0,0.259
CUST_14963,Male,37,36-45,75442,Medium,West,Tier 3,New,Paid Search,5,397,4,99.25,35,0.308,1,0,3,3.37,Detractor,0,0.242
CUST_14964,Male,27,26-35,175531,High,West,Tier 2,Premium,Referral,11,18180,26,699.23,21,0.467,22,20,3,3.41,Detractor,0,0.026
CUST_14965,Male,18,18-25,25541,Low,Central,Tier 3,Budget,Referral,49,2389,70,34.13,58,0.124,0,11,1,3.2,Detractor,0,0.227
CUST_14966,Other,46,46-55,79113,Medium,South,Tier 2,Regular,Offline Event,43,28246,76,371.66,28,0.205,0,5,0,3.69,Passive,0,0.104
CUST_14967,Male,18,18-25,82211,Medium,East,Tier 2,New,Offline Event,1,160,0,160,15,0.434,1,13,3,3.43,Detractor,0,0.22
CUST_14968,Other,26,26-35,67918,Medium,East,Tier 2,New,Partner,1,116,0,116,51,0.317,0,14,0,3.98,Passive,0,0.194
CUST_14969,Male,24,18-25,49555,Low,West,Tier 2,Budget,Partner,11,1529,11,139,83,0.08,2,18,1,3.53,Passive,0,0.216
CUST_14970,Male,27,26-35,114322,High,West,Tier 3,Regular,Referral,52,31689,56,565.88,65,0.341,3,14,3,3.39,Detractor,0,0.165
CUST_14971,Other,18,18-25,49513,Low,West,Tier 2,Budget,Partner,21,4549,13,349.92,16,0.339,1,11,0,3.21,Detractor,1,0.193
CUST_14972,Female,41,36-45,83046,Medium,East,Tier 1,Regular,Referral,59,20346,142,143.28,18,0.079,6,0,3,2.95,Detractor,0,0.17
CUST_14973,Female,18,18-25,58097,Medium,Central,Tier 2,Budget,Organic,53,4445,78,56.99,72,0.332,4,17,0,3.88,Passive,0,0.171
CUST_14974,Female,28,26-35,52186,Medium,West,Tier 2,Churned,Organic,28,703,1,703,336,0.202,0,11,2,2.12,Detractor,1,1
CUST_14975,Male,43,36-45,100854,High,East,Tier 2,Regular,Organic,56,29684,37,802.27,29,0.402,4,1,0,3.84,Passive,0,0.089
CUST_14976,Male,20,18-25,93501,Medium,East,Tier 2,Churned,Referral,46,3013,12,251.08,167,0.315,0,14,8,1,Detractor,1,1
CUST_14977,Female,29,26-35,78664,Medium,Central,Tier 3,Regular,Social Media,23,8722,25,348.88,58,0.421,6,12,2,3.17,Detractor,0,0.181
CUST_14978,Female,32,26-35,94026,Medium,Central,Tier 1,New,Organic,5,784,3,261.33,41,0.438,1,11,2,3.39,Detractor,0,0.245
CUST_14979,Male,54,46-55,64078,Medium,Central,Tier 2,Regular,Offline Event,28,6301,63,100.02,56,0.153,5,6,3,3.36,Detractor,0,0.16
CUST_14980,Female,36,36-45,63705,Medium,East,Tier 2,Budget,Social Media,30,5022,33,152.18,63,0.093,0,12,1,3.39,Detractor,1,0.213
CUST_14981,Other,28,26-35,94721,Medium,West,Tier 2,New,Social Media,4,1034,1,1034,8,0.422,1,7,0,3.74,Passive,0,0.183
CUST_14982,Male,39,36-45,49730,Low,Central,Tier 1,New,Referral,2,258,1,258,30,0.288,1,4,1,3.51,Passive,0,0.223
CUST_14983,Male,52,46-55,68024,Medium,North,Tier 2,Regular,Offline Event,45,10630,115,92.43,45,0.372,6,5,1,3.77,Passive,0,0.11
CUST_14984,Other,23,18-25,75724,Medium,South,Tier 1,Regular,Social Media,36,12428,42,295.9,79,0.338,2,14,0,3.85,Passive,0,0.13
CUST_14985,Other,54,46-55,91114,Medium,Central,Tier 1,Regular,Referral,25,18771,41,457.83,77,0.308,4,1,2,3.39,Detractor,0,0.174
CUST_14986,Male,27,26-35,69181,Medium,North,Tier 2,Budget,Organic,56,14696,75,195.95,68,0.197,1,7,0,3.23,Detractor,0,0.233
CUST_14987,Female,24,18-25,28403,Low,West,Tier 1,Budget,Social Media,23,2457,26,94.5,85,0.351,1,15,0,3.34,Detractor,0,0.236
CUST_14988,Female,30,26-35,115095,High,East,Tier 1,Regular,Paid Search,5,3313,7,473.29,51,0.191,2,10,2,3.7,Passive,0,0.122
CUST_14989,Female,35,26-35,131093,High,Central,Tier 2,Regular,Organic,46,25317,81,312.56,78,0.183,3,3,0,4.01,Passive,0,0.114
CUST_14990,Male,49,46-55,172055,High,Central,Tier 2,Premium,Referral,56,124036,151,821.43,7,0.321,15,5,1,3.87,Passive,0,0
CUST_14991,Male,30,26-35,55389,Medium,South,Tier 1,New,Paid Search,3,224,0,224,5,0.316,2,10,3,3.68,Passive,0,0.186
CUST_14992,Female,28,26-35,175341,High,North,Tier 3,Regular,Social Media,21,13059,60,217.65,36,0.435,3,10,2,3.08,Detractor,0,0.172
CUST_14993,Female,45,36-45,119301,High,West,Tier 1,Regular,Partner,10,7375,24,307.29,11,0.152,1,0,1,3.65,Passive,0,0.094
CUST_14994,Female,35,26-35,220487,Premium,East,Tier 2,Premium,Organic,60,215583,243,887.17,13,0.335,22,6,1,4.12,Passive,0,0
CUST_14995,Other,38,36-45,81864,Medium,West,Tier 1,Budget,Social Media,43,5803,15,386.87,23,0.126,1,6,2,2.55,Detractor,0,0.264
CUST_14996,Female,46,46-55,35773,Low,Central,Tier 2,Budget,Organic,39,4579,20,228.95,90,0.346,3,0,2,2.93,Detractor,0,0.281
